"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"958",957,200,193.88,472.52,0.5,100,3,193.973031555556,7.40509866179795,-0.0301348422222223,0.282399891184586,-0.961864128476579,5,7,0.00133124585375309,0.16,0.96,0.992510572902489,0.00752033125090642,0.75,2,2
"959",958,200,197.76,472.84,0.5,100,4,197.808390222222,3.50704300286993,-0.0109580488888889,0.188380404389754,-0.946285117052857,5,7,0.000888033742577726,0.54,0.52,0.992393192090056,0.0076093739317073,0.75,2,2
"960",959,200,199,471.98,0.5,100,5,199.018406222222,2.64412821832669,-0.0049079688888889,0.107551305734931,-0.959324474134997,5,7,0.000507001717404251,0.7,0.22,0.992361763249924,0.00762858863603454,0.75,2,2
"961",960,200,199.66,471.18,0.5,100,6,199.670884,0.708473702558395,-0.00164558000000031,0.0884021310566965,-0.875221718551494,5,7,0.00041673164227688,0.8,0.06,0.992347777089877,0.00765484739859419,0.75,2,2
"962",961,200,197.06,314.3,0.55,64,3,197.122373777778,3.28259983425185,-0.0143881311111114,0.227054822836233,-0.930830794400505,5,7,0.00107034669952407,0.44,0.76,0.989106499710882,0.0112776842038111,0.75,2,2
"963",962,200,199.18,314.22,0.55,64,4,199.206492888889,1.51409946460141,-0.0039675355555555,0.12978152430973,-0.914284677232949,5,7,0.000611795972747578,0.74,0.34,0.98899250315335,0.011342291966954,0.75,2,2
"964",963,200,199.76,313.84,0.55,64,5,199.772745777778,0.50673273309494,-0.00113627111111101,0.0866218276039595,-0.829058156407413,5,7,0.000408339211316879,0.84,0.1,0.989011616354251,0.011328595234821,0.75,2,2
"965",964,200,199.94,314.26,0.55,64,6,199.945246666667,0.310103065767445,-0.000273766666666694,0.0520151505314925,-0.832264958739556,5,7,0.000245201771101716,0.96,0.08,0.988988160336109,0.0113399609840223,0.75,2,2
"966",965,200,196.86,387.04,0.55,81,3,196.924863555556,3.88452713946036,-0.0153756822222224,0.227979047129496,-0.941310991288076,5,7,0.00107470353462476,0.4,0.7,0.99088754105382,0.00922247252780504,0.75,2,2
"967",966,200,199.38,388.46,0.55,81,4,199.401357333333,1.35579317364122,-0.002993213333333,0.122735877568595,-0.909473008158785,5,7,0.0005785824754909,0.76,0.3,0.990849972408461,0.00925665177774921,0.75,2,2
"968",967,200,199.6,386.8,0.55,81,5,199.615886666667,1.00334334818713,-0.0019205666666667,0.0948561794062225,-0.905459901062172,5,7,0.000447156317970584,0.82,0.14,0.990937168116701,0.00915007358367018,0.75,2,2
"969",968,200,199.96,388.26,0.55,81,6,199.966905333333,0.192770855335674,-0.000165473333333208,0.0611504954908656,-0.68278142780254,5,7,0.000288266200230057,0.98,0.06,0.990876750157755,0.0092485941817813,0.75,2,2
"970",969,200,197.78,462.64,0.55,100,3,197.826521333333,3.79298150966788,-0.0108673933333333,0.187144308677338,-0.950660368841681,5,7,0.000882206731508093,0.44,0.56,0.992452466337486,0.0075760489854106,0.75,2,2
"971",970,200,199.12,462.92,0.55,100,4,199.146665333333,2.03977895271314,-0.00426667333333309,0.128773278647749,-0.936869003145432,5,7,0.000607043057116319,0.74,0.26,0.992365959582226,0.00760728428804368,0.75,2,2
"972",971,200,199.78,462.4,0.55,100,5,199.797374666667,0.400292008506007,-0.00101312666666679,0.108807874775289,-0.728178748355761,5,7,0.000512925240667358,0.98,0.24,0.992371481693279,0.00762183636702611,0.75,2,2
"973",972,200,199.94,461.72,0.55,100,6,199.945192,0.235113823600566,-0.000274040000000008,0.0526879033297684,-0.775904697891011,5,7,0.000248373158206537,0.96,0.02,0.992373059509955,0.00761290932669753,0.75,2,2
"974",973,500,171.3,320,0.15,64,3,171.769929333333,26.7532575959018,-0.656460141333333,0.696524172585991,-0.973964883712229,5,7,0.00328344643797269,0,2.08,0.989887100857356,0.0107889589800373,0.75,2,2
"975",974,500,207.34,320,0.15,64,4,207.76056,29.4030827342129,-0.58447888,0.658577484851202,-0.977601753843148,5,7,0.00310456403650044,0,2,0.989742741364343,0.0108807820700305,0.75,2,2
"976",975,500,251.96,320,0.15,64,5,252.365450222222,33.6008236642463,-0.495269099555556,0.644585036685065,-0.980816391790688,5,7,0.00303860300327592,0,2,0.989804146007606,0.0108439790847224,0.75,2,2
"977",976,500,281.02,320,0.15,64,6,281.387950222222,29.7165815130167,-0.437224099555556,0.613789028494492,-0.97934523430208,5,7,0.00289342922844239,0,2,0.989639693715117,0.0109518916324834,0.75,2,2
"978",977,500,162.38,405,0.15,81,3,162.858232888889,33.0952554343541,-0.674283534222222,0.701324507946828,-0.978808910862225,5,7,0.00330607543587681,0,2.1,0.991683267999459,0.00872869461865714,0.75,2,2
"979",978,500,209.24,405,0.15,81,4,209.665577333333,32.3790117795329,-0.580668845333333,0.661009483497578,-0.979585248370199,5,7,0.00311602858806503,0,2.02,0.991532425963688,0.00881337537538121,0.75,2,2
"980",979,500,254.46,405,0.15,81,5,254.884028888889,28.4263004553313,-0.490231942222222,0.659285916784036,-0.976807185380313,5,7,0.00310790361665854,0,2,0.991521177944143,0.00883077417822743,0.75,2,2
"981",980,500,278.64,405,0.15,81,6,279.029812888889,36.6917165677202,-0.441940374222222,0.629659001062775,-0.982839205685549,5,7,0.00296824099657757,0,2,0.991522873550476,0.00883210700307702,0.75,2,2
"982",981,500,175.88,499.98,0.15,100,3,176.375290666667,22.5072527475513,-0.647249418666667,0.713881977387348,-0.968282136189855,5,7,0.00336527191451637,0,2.14,0.992923608208621,0.00728988369190291,0.75,2,2
"983",982,500,205.64,499.98,0.15,100,4,206.096575555556,33.2593906270982,-0.587806848888889,0.683435132990086,-0.979451363356211,5,7,0.00322174411358946,0,2.08,0.992902425628365,0.00730155384637739,0.75,2,2
"984",983,500,244.92,499.98,0.15,100,5,245.326073777778,31.5969724862632,-0.509347852444444,0.644064109247613,-0.979616271478933,5,7,0.00303614732778574,0,2,0.992852655000471,0.00733006430099079,0.75,2,2
"985",984,500,269.72,499.96,0.15,100,6,270.119343555556,35.9170282770277,-0.459761312888889,0.637927757116232,-0.982238849155451,5,7,0.00300722028642675,0,2,0.992900993136982,0.00728716557754572,0.75,2,2
"986",985,500,253.8,320,0.2,64,3,254.193435555556,41.2536292757257,-0.491613128888889,0.635030095461252,-0.984606685360531,5,7,0.00299356057838795,0,1.98,0.98976405637464,0.0108352601950947,0.75,2,2
"987",986,500,300.52,320,0.2,64,4,300.873902666667,36.6100109368387,-0.398252194666667,0.600429929757197,-0.983599296629736,5,7,0.00283045383305784,0,1.96,0.989677644297098,0.0109108326580541,0.75,2,2
"988",987,500,341.92,320,0.2,64,5,342.243575111111,48.640845141037,-0.315512849777778,0.571752924001584,-0.988245415507404,5,7,0.00269526913149838,0,1.82,0.98961635918123,0.0109410440108018,0.75,2,2
"989",988,500,365.48,320,0.2,64,6,365.755190666667,35.8230508396411,-0.268489618666667,0.526994364733067,-0.985288959137174,5,7,0.00248427525966565,0,1.76,0.989575517419313,0.0109508774141645,0.75,2,2
"990",989,500,255.54,405,0.2,81,3,255.942880444444,38.0179756852146,-0.488114239111111,0.641825466046548,-0.983117842166011,5,7,0.00302559426253154,0,2,0.9915198671129,0.00883748188463308,0.75,2,2
"991",990,500,302,405,0.2,81,4,302.355003111111,38.7484790979352,-0.395289993777778,0.600325450799613,-0.98450712222066,5,7,0.00282996131452852,0,1.96,0.991430707467654,0.008877993084886,0.75,2,2
"992",991,500,336.04,405,0.2,81,5,336.357674222222,49.5824055964089,-0.327284651555556,0.566816279724295,-0.988568197268643,5,7,0.00267199756719987,0,1.86,0.991402591894994,0.00889356207723785,0.75,2,2
"993",992,500,362.3,404.98,0.2,81,6,362.594655111111,38.608258566367,-0.274810689777778,0.544800391849061,-0.985889019290716,5,7,0.00256821367646373,0,1.82,0.991248461319951,0.00901395443485024,0.75,2,2
"994",993,500,245.42,499.96,0.2,100,3,245.828764888889,40.6584467194991,-0.508342470222222,0.644849649466816,-0.984139835593927,5,7,0.00303985039989169,0,1.96,0.992823086002599,0.00735830864084709,0.75,2,2
"995",994,500,304,499.9,0.2,100,4,304.363549777778,39.651313029574,-0.391272900444445,0.607101310579372,-0.984688998567927,5,7,0.00286190302385276,0,1.94,0.992857460887335,0.00733607366875668,0.75,2,2
"996",995,500,347.22,499.98,0.2,100,5,347.533644,36.7704863415135,-0.304932712,0.564230598396678,-0.984655340341265,5,7,0.00265980854852823,0,1.94,0.992661444523842,0.0074357076583964,0.75,2,2
"997",996,500,381.88,499.98,0.2,100,6,382.165629777778,33.1667113413008,-0.235668740444444,0.536450527815604,-0.983825634013114,5,7,0.00252885203993011,0,1.8,0.992648686115319,0.00745864266660231,0.75,2,2
"998",997,500,336.74,320,0.25,64,3,337.057233333333,32.5059845057506,-0.325885533333333,0.567934534769091,-0.982528308451368,5,7,0.00267726907203501,0,1.94,0.989549778762954,0.0110016737037538,0.75,2,2
"999",998,500,368.48,320,0.25,64,4,368.742253333333,56.5546898793995,-0.262515493333333,0.514270058887974,-0.990906677059239,5,7,0.00242429230667261,0,1.62,0.989465070035318,0.0110684780970844,0.75,2,2
"1000",999,500,407.04,320,0.25,64,5,407.257699555556,40.1065675076396,-0.185484600888889,0.464514327905173,-0.988417998428395,5,7,0.00218974154146706,0,1.36,0.989438538619782,0.0110389371237135,0.75,2,2
"1001",1000,500,433.58,320,0.25,64,6,433.769012,32.1176649254529,-0.132461976,0.430637244363377,-0.986591888128763,5,7,0.00203004343813888,0,1.24,0.989443258922311,0.0110520716457477,0.75,2,2
"1002",1001,500,319.92,405,0.25,81,3,320.278612444444,41.4611279092905,-0.359442775111111,0.604080070658493,-0.985430206530317,5,7,0.0028476607622818,0,1.98,0.991519487266841,0.00881340047404557,0.75,2,2
"1003",1002,500,376.94,404.98,0.25,81,4,377.204929333333,42.788198930515,-0.245590141333333,0.515623043171251,-0.987949409976134,5,7,0.00243067033574957,0,1.66,0.99131596218522,0.00894104930932474,0.75,2,2
"1004",1003,500,405.94,405,0.25,81,5,406.172620888889,45.007241816475,-0.187654758222222,0.480756601568624,-0.989318238972986,5,7,0.00226630835379582,0,1.38,0.991188755049128,0.00904078782811472,0.75,2,2
"1005",1004,500,430.1,405,0.25,81,6,430.293648444444,39.1182642071816,-0.139412703111111,0.437640880933194,-0.988812364510467,5,7,0.00206305889754877,0,1.24,0.991170028133416,0.00904826382213136,0.75,2,2
"1006",1005,500,335.12,499.96,0.25,100,3,335.473600444444,49.0322380520156,-0.329052799111111,0.597956195201323,-0.98780483577831,5,7,0.00281879253652908,0,1.98,0.99285369789537,0.00732413870350841,0.75,2,2
"1007",1006,500,368.4,500,0.25,100,4,368.687291111111,41.9937135464375,-0.262625417777778,0.536749307871783,-0.987218341448221,5,7,0.00253026050262216,0,1.8,0.99269343824508,0.00742620268736774,0.75,2,2
"1008",1007,500,401.34,499.98,0.25,100,5,401.593014666667,42.6181863941246,-0.196813970666667,0.503297633009045,-0.988190543155576,5,7,0.00237256779503889,0,1.52,0.992647928230155,0.00744685536318826,0.75,2,2
"1009",1008,500,431.76,500,0.25,100,6,431.952629777778,36.9065047684711,-0.136094740444444,0.43813790597201,-0.988128436742503,5,7,0.00206540189605121,0,1.18,0.992592924291117,0.00748334957621296,0.75,2,2
"1010",1009,500,385.4,320,0.3,64,3,385.651282666667,44.7769293756661,-0.228697434666667,0.502003954741956,-0.988788781148205,5,7,0.00236646933720334,0,1.48050000000002,0.989503575170053,0.0110208969968484,0.75,2,2
"1011",1010,500,418.08,320,0.3,64,4,418.276499111111,37.706687212328,-0.163447001777778,0.4393021359821,-0.988349490011987,5,7,0.00207089012895118,0,1.2,0.989450938350046,0.0110649643057162,0.75,2,2
"1012",1011,500,455.166666666667,320,0.3,64,5,455.311945679012,30.7851594557563,-0.0893761086419753,0.375162074836617,-0.987813541281935,5,7,0.00176853098107325,0,1.11111111111111,0.989271060124657,0.0111601114407197,0.75,2,2
"1013",1012,500,474.142857142857,320,0.3,64,6,474.253652910053,19.7542393996411,-0.0514926941798942,0.324012968295732,-0.983597800869943,5,7,0.00152741178049529,0,1,0.989256834738193,0.0111459218680043,0.75,2,2
"1014",1013,500,386.84,404.96,0.3,81,3,387.115301777778,48.5685001115042,-0.225769396444445,0.525312531184299,-0.989184089894103,5,7,0.00247634702028458,0,1.62,0.991345580739005,0.00892149477576315,0.75,2,2
"1015",1014,500,422.58,404.98,0.3,81,4,422.789343111111,37.5833715630496,-0.154421313777778,0.454856602012391,-0.98789739762306,5,7,0.00214421458500288,0,1.34,0.991225883244582,0.0090378763850973,0.75,2,2
"1016",1015,500,454.04,404.98,0.3,81,5,454.196776888889,22.4501975770827,-0.0916064462222221,0.389944929364481,-0.982630668259127,5,7,0.00183821802561956,0,1.18,0.991108748795135,0.00909818045635911,0.75,2,2
"1017",1016,500,467.08,405,0.3,81,6,467.202156444444,26.3867737006095,-0.0655956871111111,0.336717148742833,-0.987239169420131,5,7,0.00158729986145238,0,1.08,0.991187769659495,0.00901732070207622,0.75,2,2
"1018",1017,500,382,499.94,0.3,100,3,382.294585777778,41.6931942830458,-0.235410828444445,0.542632353360905,-0.986985109615802,5,7,0.00255799344501807,0,1.74,0.992708880851411,0.00742906506935832,0.75,2,2
"1019",1018,500,422.3,499.94,0.3,100,4,422.502006666667,39.4239462104685,-0.154995986666667,0.4474656631769,-0.988649901742762,5,7,0.00210937336520348,0,1.28,0.992576117716814,0.00748554588742956,0.75,2,2
"1020",1019,500,451.16,499.88,0.3,100,5,451.324195111111,31.9700056999912,-0.0973516097777777,0.400942767190599,-0.987458783368603,5,7,0.00189006233032114,0,1.14,0.992536601064215,0.00753592975689616,0.75,2,2
"1021",1020,500,466.30303030303,499.969696969697,0.3,100,6,466.428571717172,24.1635404511192,-0.0671428565656566,0.341861903330418,-0.985852160033337,5,7,0.00161155246716185,0,0.939393939393939,0.992522638771571,0.00753213092164756,0.75,2,2
"1022",1021,500,427.1,319.98,0.35,64,3,427.308908,38.4276649143169,-0.145382184,0.45216927977372,-0.988233235592588,5,7,0.00213154642648156,0,1.4,0.989439060949421,0.0110620808834662,0.75,2,2
"1023",1022,500,459.18,320,0.35,64,4,459.327534666667,31.1940317329931,-0.0813449306666668,0.377475214450785,-0.987899120649687,5,7,0.00177943522578664,0,1.12,0.989302313342418,0.0111355622918506,0.75,2,2
"1024",1023,500,476,320,0.35,64,5,476.097149333333,21.7881191962952,-0.0478057013333333,0.298179167746068,-0.986314598104605,5,7,0.00140563007681204,0.02,0.96,0.989197938751886,0.0112208307742457,0.75,2,2
"1025",1024,500,486.4,320,0.35,64,6,486.465186666667,16.135495597446,-0.0270696266666667,0.239669521410048,-0.985146441894974,5,7,0.0011298129588852,0.04,0.8,0.989119054808702,0.0112419449518187,0.75,2,2
"1026",1025,500,419.48,405,0.35,81,3,419.687564,45.3065513212004,-0.160624872,0.451951990022263,-0.990024577531444,5,7,0.00213052211276998,0,1.34,0.991203627760905,0.00902976616743029,0.75,2,2
"1027",1026,500,456.92,405,0.35,81,4,457.073382666667,28.3493006834814,-0.0858532346666667,0.384258982604027,-0.986445556915345,5,7,0.00181141421554101,0,1.12,0.991155627474045,0.00906608500178568,0.75,2,2
"1028",1027,500,479.38,404.98,0.35,81,5,479.478472444444,17.2910776268346,-0.0410430551111111,0.301607758490041,-0.982557029411402,5,7,0.00142179260857855,0,0.94,0.990957843307289,0.0091601172186012,0.75,2,2
"1029",1028,500,482.22,404.98,0.35,81,6,482.304788888889,19.2489964476598,-0.0353904222222223,0.270567461699187,-0.985943814658863,5,7,0.00127546724623951,0.04,0.92,0.991044250322562,0.00911454235684784,0.75,2,2
"1030",1029,500,426.58,499.88,0.35,100,3,426.807955111111,35.8442521247437,-0.146384089777778,0.473515903567681,-0.986789628029627,5,7,0.00223217537608255,0,1.42,0.99266566988276,0.0074328536972111,0.75,2,2
"1031",1030,500,452.86,499.94,0.35,100,4,453.018263555556,39.0158977768891,-0.0939634728888889,0.386398738153376,-0.990096377113684,5,7,0.00182150111993452,0,1.16,0.992588535483366,0.00749220072801074,0.75,2,2
"1032",1031,500,474.3,499.94,0.35,100,5,474.406001777778,20.7542333717926,-0.0511879964444444,0.315381553851937,-0.984803989229466,5,7,0.00148672290259903,0.02,0.98,0.992464480907943,0.00755668839114733,0.75,2,2
"1033",1032,500,482.56,499.88,0.35,100,6,482.644119111111,17.3522303102892,-0.0347117617777778,0.27276000718531,-0.984280982772366,5,7,0.0012858030047815,0.04,0.86,0.992418716997705,0.0075821063915623,0.75,2,2
"1034",1033,500,454.24,320,0.4,64,3,454.397088,34.8787668309079,-0.091205824,0.382558360368881,-0.989031769321905,5,7,0.00180339740544295,0,1.14,0.989343189872284,0.0111353624541606,0.75,2,2
"1035",1034,500,479.96,319.98,0.4,64,4,480.052206222222,16.0824685608383,-0.0398955875555556,0.286098484658103,-0.982210536673781,5,7,0.00134868119059294,0,0.94,0.989197912880354,0.0111969526667901,0.75,2,2
"1036",1035,500,488.24,320,0.4,64,5,488.303213333333,12.5965846248536,-0.0233935733333333,0.234312514851289,-0.981398726573155,5,7,0.00110455978778813,0.14,0.78,0.989052170567024,0.0113032924834044,0.75,2,2
"1037",1036,500,492.72,320,0.4,64,6,492.764380444444,9.28390423798737,-0.0144712391111111,0.188257613504225,-0.979722150436029,5,7,0.000887454900792225,0.18,0.56,0.989042079921719,0.0113124687975167,0.75,2,2
"1038",1037,500,454.48,404.96,0.4,81,3,454.635740888889,34.3654180467242,-0.0907285182222222,0.387371935201073,-0.988727856164171,5,7,0.00182608881481356,0,1.12,0.991122323804047,0.0090711720459966,0.75,2,2
"1039",1038,500,477.7,404.94,0.4,81,4,477.799690222222,22.9929715927599,-0.0444006195555556,0.300003375011442,-0.986952387872044,5,7,0.00141422947232961,0.02,0.96,0.991034517401912,0.009122230886885,0.75,2,2
"1040",1039,500,491.32,405,0.4,81,5,491.375041777778,9.49530853019965,-0.0172499164444444,0.217821156635086,-0.977060128594841,5,7,0.00102681877961711,0.2,0.68,0.991040382453245,0.00912458301144992,0.75,2,2
"1041",1040,500,494.48,404.96,0.4,81,6,494.524173777778,6.1503567659424,-0.0109516524444444,0.193120689576694,-0.968600083389292,5,7,0.000910379661247349,0.24,0.58,0.990943367571974,0.00916314692568132,0.75,2,2
"1042",1041,500,448.92,499.86,0.4,100,3,449.091334222222,35.312776695039,-0.101817331555556,0.402563559366861,-0.988600059325739,5,7,0.00189770281791267,0,1.2,0.99251772142827,0.00754085182458642,0.75,2,2
"1043",1042,500,475.96,499.72,0.4,100,4,476.068833777778,25.0132771893648,-0.0478623324444445,0.311443031204035,-0.987548891380916,5,7,0.00146815652878444,0.02,1.02,0.992364649942479,0.0076055898906221,0.75,2,2
"1044",1043,500,488.26,499.78,0.4,100,5,488.324959111111,17.3063593023242,-0.0233500817777779,0.228072334899262,-0.986821472331929,5,7,0.00107514329738878,0.1,0.74,0.992460640010376,0.00757035592622185,0.75,2,2
"1045",1044,500,492.42,499.82,0.4,100,6,492.464710666667,12.997837867259,-0.0150705786666666,0.183040739831957,-0.985917600934766,5,7,0.000862862322457196,0.24,0.52,0.992447475878802,0.00756725044478989,0.75,2,2
"1046",1045,500,476.08,320,0.45,64,3,476.188760444444,24.4746432826502,-0.0476224791111111,0.310102185559944,-0.987329654533524,5,7,0.00146183572180137,0,1.02,0.989207186716498,0.0111931702904603,0.75,2,2
"1047",1046,500,491.54,319.98,0.45,64,4,491.591398222222,8.90745356700002,-0.0168172035555556,0.213731915483087,-0.976005273125991,5,7,0.00100754191196054,0.18,0.72,0.989092999614041,0.0112714618659568,0.75,2,2
"1048",1047,500,496.46,320,0.45,64,5,496.489977333333,4.355521386183,-0.00702004533333335,0.152357753464642,-0.965019629119957,5,7,0.000718221337607976,0.34,0.42,0.989041001910994,0.0113118818288961,0.75,2,2
"1049",1048,500,498.1,320,0.45,64,6,498.120514666667,4.00087777597222,-0.00375897066666669,0.120935252895614,-0.969772819949186,5,7,0.000570094249379991,0.5,0.26,0.988964947795147,0.0113667657579087,0.75,2,2
